repository_name,file_name,file_creators,file_created_by,file_line_count,file_creation_date,file_commit_count,commit_hash,commit_authors,commit_created_by,commit_changed_lines,commit_date,commit_classification
novuhq/novu,libs/internal-sdk/src/models/components/inboundparsedomaindto.ts,"devin-ai-integration[bot], GitHub",AI,66,2025-06-09T18:51:27+00:00,3,f2cc9e59250c9ffb5d056d7c07126b4cf62fcc42,"devin-ai-integration[bot], GitHub",AI,1954,2025-06-09T18:51:27+00:00,feat
novuhq/novu,libs/internal-sdk/src/funcs/environmentsDelete.ts,"devin-ai-integration[bot], GitHub",AI,232,2025-06-09T18:51:27+00:00,7,d29763c98d1868e42b2bd735cc60899b810604e2,"Paweł Tymczuk, GitHub",Human,17524,2025-10-24T13:24:03+00:00,fix
novuhq/novu,libs/internal-sdk/src/funcs/environmentsDelete.ts,"devin-ai-integration[bot], GitHub",AI,232,2025-06-09T18:51:27+00:00,7,02695b4be45c610bbad7cd054c80040396a947c5,"George Djabarov, GitHub",Human,29101,2025-10-20T19:44:09+00:00,fix
novuhq/novu,libs/internal-sdk/src/funcs/environmentsDelete.ts,"devin-ai-integration[bot], GitHub",AI,232,2025-06-09T18:51:27+00:00,7,8dd6cdf8757f21d04b18d0c5be9a81fff1236938,"Adam Chmara, GitHub",Human,7960,2025-10-20T14:44:42+00:00,docs
novuhq/novu,libs/internal-sdk/src/funcs/environmentsDelete.ts,"devin-ai-integration[bot], GitHub",AI,232,2025-06-09T18:51:27+00:00,7,d92980ffa5b7841d27deccd2fc3a7776e9288c3a,"Paweł Tymczuk, GitHub",Human,20205,2025-10-01T12:15:15+00:00,feat
novuhq/novu,libs/internal-sdk/src/funcs/environmentsDelete.ts,"devin-ai-integration[bot], GitHub",AI,232,2025-06-09T18:51:27+00:00,7,18e808e07165248de59a9fa6a5e601316fa00932,"Dima Grossman, GitHub",Human,1536,2025-09-29T12:43:38+00:00,fix
novuhq/novu,libs/internal-sdk/src/funcs/environmentsDelete.ts,"devin-ai-integration[bot], GitHub",AI,232,2025-06-09T18:51:27+00:00,7,85bda377932a3305037bec7d2cd7d9091e55bc7d,"Pawan Jain, GitHub",Human,223,2025-06-17T14:09:48+00:00,docs
novuhq/novu,libs/internal-sdk/src/funcs/environmentsDelete.ts,"devin-ai-integration[bot], GitHub",AI,232,2025-06-09T18:51:27+00:00,7,f2cc9e59250c9ffb5d056d7c07126b4cf62fcc42,"devin-ai-integration[bot], GitHub",AI,1954,2025-06-09T18:51:27+00:00,feat
novuhq/novu,apps/api/swc-register.js,"devin-ai-integration[bot], GitHub",AI,57,2025-05-23T11:06:52+00:00,5,7e61bcaf8bc1a4d9eccb3ca941c393d597938be8,Dima Grossman,Human,14087,2025-08-20T06:56:22+00:00,chore
novuhq/novu,apps/api/swc-register.js,"devin-ai-integration[bot], GitHub",AI,57,2025-05-23T11:06:52+00:00,5,a06435e7e30fd4eaa5ac9a5c06898c0a3dc361de,"Emil Pearce, GitHub",Human,14095,2025-08-19T11:09:54+00:00,chore
novuhq/novu,apps/api/swc-register.js,"devin-ai-integration[bot], GitHub",AI,57,2025-05-23T11:06:52+00:00,5,abba0cf21969a5ebf15599e0346ce1ed66969b3a,"Dima Grossman, GitHub",Human,132,2025-08-17T10:38:58+00:00,fix
novuhq/novu,apps/api/swc-register.js,"devin-ai-integration[bot], GitHub",AI,57,2025-05-23T11:06:52+00:00,5,2514ca4d2a111906ae41d4378d365b3a191ecc5b,"Dima Grossman, GitHub",Human,2600,2025-08-06T15:46:15+00:00,refactor
novuhq/novu,apps/api/swc-register.js,"devin-ai-integration[bot], GitHub",AI,57,2025-05-23T11:06:52+00:00,5,79d8daebd931232d8f41ef01b91ed552251c1250,"devin-ai-integration[bot], GitHub",AI,6369,2025-05-23T11:06:52+00:00,ci
novuhq/novu,libs/internal-sdk/src/models/operations/environmentscontrollerv1updatemyenvironment.ts,"devin-ai-integration[bot], GitHub",AI,194,2025-06-09T18:51:27+00:00,4,e2fe87a4e580617eac98170d8ca5f0c66c070489,"Adam Chmara, GitHub",Human,206,2025-10-24T14:58:32+00:00,chore
novuhq/novu,libs/internal-sdk/src/models/operations/environmentscontrollerv1updatemyenvironment.ts,"devin-ai-integration[bot], GitHub",AI,194,2025-06-09T18:51:27+00:00,4,a8eccbd3918ca6dad9cd64788f966fd8be71e5da,"Adam Chmara, GitHub",Human,32820,2025-10-23T14:59:32+00:00,test
novuhq/novu,libs/internal-sdk/src/models/operations/environmentscontrollerv1updatemyenvironment.ts,"devin-ai-integration[bot], GitHub",AI,194,2025-06-09T18:51:27+00:00,4,f2cc9e59250c9ffb5d056d7c07126b4cf62fcc42,"devin-ai-integration[bot], GitHub",AI,1954,2025-06-09T18:51:27+00:00,feat
novuhq/novu,libs/internal-sdk/src/models/components/bridgeconfigurationdto.ts,"devin-ai-integration[bot], GitHub",AI,66,2025-06-09T18:51:27+00:00,3,a8eccbd3918ca6dad9cd64788f966fd8be71e5da,"Adam Chmara, GitHub",Human,32820,2025-10-23T14:59:32+00:00,test
novuhq/novu,libs/internal-sdk/src/models/components/bridgeconfigurationdto.ts,"devin-ai-integration[bot], GitHub",AI,66,2025-06-09T18:51:27+00:00,3,f2cc9e59250c9ffb5d056d7c07126b4cf62fcc42,"devin-ai-integration[bot], GitHub",AI,1954,2025-06-09T18:51:27+00:00,feat
novuhq/novu,libs/internal-sdk/src/react-query/subscribersUpdate.ts,"GalTidhar, GitHub",Human,96,2025-01-30T06:07:44+00:00,2,3c45534adaf98f186fae0f0db7ebb6a289415ebd,"GalTidhar, GitHub",Human,8320,2025-02-07T06:30:01+00:00,refactor
novuhq/novu,libs/internal-sdk/src/react-query/subscribersUpdate.ts,"GalTidhar, GitHub",Human,96,2025-01-30T06:07:44+00:00,2,7c159fde1a855c512a0caf3a86b6612d115bf3ca,"GalTidhar, GitHub",Human,88731,2025-01-30T06:07:44+00:00,build
novuhq/novu,libs/application-generic/src/usecases/feature-flag/get-feature-flag/get-feature-flag.command.ts,"George Djabarov, GitHub",Human,42,2025-02-14T15:28:47+00:00,2,d8b4ff74427d70dbbc367e3dbb1fb58e8650b662,"Sokratis Vidros, GitHub",Human,2326,2025-02-17T08:21:08+00:00,chore
novuhq/novu,libs/application-generic/src/usecases/feature-flag/get-feature-flag/get-feature-flag.command.ts,"George Djabarov, GitHub",Human,42,2025-02-14T15:28:47+00:00,2,152cd55d045568b33cc90ffe213e838f00615ac3,"George Djabarov, GitHub",Human,817,2025-02-14T15:28:47+00:00,test
novuhq/novu,libs/internal-sdk/src/lib/schemas.ts,"GalTidhar, GitHub",Human,91,2025-01-30T06:07:44+00:00,2,a8eccbd3918ca6dad9cd64788f966fd8be71e5da,"Adam Chmara, GitHub",Human,32820,2025-10-23T14:59:32+00:00,test
novuhq/novu,libs/internal-sdk/src/lib/schemas.ts,"GalTidhar, GitHub",Human,91,2025-01-30T06:07:44+00:00,2,7c159fde1a855c512a0caf3a86b6612d115bf3ca,"GalTidhar, GitHub",Human,88731,2025-01-30T06:07:44+00:00,build
novuhq/novu,libs/internal-sdk/src/react-query/layoutsUpdate.ts,"Paweł Tymczuk, GitHub",Human,96,2025-06-25T07:11:27+00:00,1,e8cf03d2e1e7f789cb4138f4b85512dfc523498f,"Paweł Tymczuk, GitHub",Human,7517,2025-06-25T07:11:27+00:00,feat
novuhq/novu,libs/internal-sdk/src/models/components/updatesubscriberpreferenceglobalresponsedto.ts,"GalTidhar, GitHub",Human,88,2025-01-30T06:07:44+00:00,2,3c45534adaf98f186fae0f0db7ebb6a289415ebd,"GalTidhar, GitHub",Human,8320,2025-02-07T06:30:01+00:00,refactor
novuhq/novu,libs/internal-sdk/src/models/components/updatesubscriberpreferenceglobalresponsedto.ts,"GalTidhar, GitHub",Human,88,2025-01-30T06:07:44+00:00,2,7c159fde1a855c512a0caf3a86b6612d115bf3ca,"GalTidhar, GitHub",Human,88731,2025-01-30T06:07:44+00:00,build
novuhq/novu,apps/dashboard/public/images/email-editor/header-logo-with-cover-image-preview.png,"George Desipris, GitHub",Human,2900,2025-03-17T12:18:08+00:00,2,957884e15f95ad1cf650ff1b5eb81a19b3d043e9,"Paweł Tymczuk, GitHub",Human,298,2025-04-14T15:31:39+00:00,feat
novuhq/novu,apps/dashboard/public/images/email-editor/header-logo-with-cover-image-preview.png,"George Desipris, GitHub",Human,2900,2025-03-17T12:18:08+00:00,2,be80e689aff063682c072caba8c89f5e799c9d6f,"George Desipris, GitHub",Human,1101,2025-03-17T12:18:08+00:00,feat
novuhq/novu,apps/dashboard/tests/tsconfig.json,"Paweł Tymczuk, GitHub",Human,10,2025-02-24T18:13:03+00:00,1,ae191d89e201bf587e4ab0bd579fd4d9e866e34c,"Paweł Tymczuk, GitHub",Human,2187,2025-02-24T18:13:03+00:00,ci
novuhq/novu,libs/application-generic/src/webhooks/services/index.ts,"Dima Grossman, GitHub",Human,1,2025-05-18T18:14:26+00:00,1,184509b320baff5fc366df537f4b203f0262ac7e,"Dima Grossman, GitHub",Human,1432,2025-05-18T18:14:26+00:00,chore
novuhq/novu,apps/api/src/app/topics-v2/e2e/delete-topic-subscriptions.e2e.ts,"Dima Grossman, GitHub",Human,186,2025-05-08T20:22:08+00:00,1,2d22010b842e972c13c2cc65e90fcab822358296,"Dima Grossman, GitHub",Human,15413,2025-05-08T20:22:08+00:00,feat
novuhq/novu,libs/application-generic/src/services/sanitize/sanitizer-v0.service.ts,"George Djabarov, GitHub",Human,101,2025-03-25T09:33:29+00:00,2,855fb8fcc965196186fd1ea6c50be098cc9a633f,"Adam Chmara, GitHub",Human,29871,2025-07-31T11:59:19+00:00,style
novuhq/novu,libs/application-generic/src/services/sanitize/sanitizer-v0.service.ts,"George Djabarov, GitHub",Human,101,2025-03-25T09:33:29+00:00,2,5372c5c7371d07c07e0759d10e96526fe2b35331,"George Djabarov, GitHub",Human,237,2025-03-25T09:33:29+00:00,fix
dotnet/aspnetcore,src/Components/test/testassets/TestContentPackage/CustomIntSerializer.cs,"Copilot, GitHub",AI,36,2025-07-07T16:01:15+00:00,1,8883b98afedee35e8360db3f24ce8cd2e17217ad,"Copilot, GitHub",AI,346,2025-07-07T16:01:15+00:00,feat
dotnet/aspnetcore,src/Validation/src/PublicAPI.Unshipped.txt,"Copilot, GitHub",AI,40,2025-06-13T01:18:04+00:00,5,09ad011b445fbad3b37824358a3effc8c770668a,"Ondřej Roztočil, GitHub",Human,1414,2025-08-16T00:17:42+00:00,feat
dotnet/aspnetcore,src/Validation/src/PublicAPI.Unshipped.txt,"Copilot, GitHub",AI,40,2025-06-13T01:18:04+00:00,5,9a3d379896bcc9c1a73fe366520a8b60799bd833,"Ondřej Roztočil, GitHub",Human,1203,2025-08-11T14:30:25+00:00,feat
dotnet/aspnetcore,src/Validation/src/PublicAPI.Unshipped.txt,"Copilot, GitHub",AI,40,2025-06-13T01:18:04+00:00,5,9e08e07046faba31360e5bcc0324478a94eeb5af,"Ondřej Roztočil, GitHub",Human,594,2025-06-16T11:25:56+00:00,feat
dotnet/aspnetcore,src/Validation/src/PublicAPI.Unshipped.txt,"Copilot, GitHub",AI,40,2025-06-13T01:18:04+00:00,5,1ce2228b384d184718362abc70ac23cb4af8e247,"Copilot, GitHub",AI,1252,2025-06-13T01:18:04+00:00,refactor
dotnet/aspnetcore,src/Components/QuickGrid/Microsoft.AspNetCore.Components.QuickGrid/test/GridSortTest.cs,"Copilot, GitHub",AI,182,2025-07-10T15:32:20+00:00,1,c0b0121de1834e62a89022aa921000810b629ae1,"Copilot, GitHub",AI,217,2025-07-10T15:32:20+00:00,fix
dotnet/aspnetcore,src/Components/Components/test/IPersistentComponentStateSerializerTests.cs,"Copilot, GitHub",AI,79,2025-07-07T16:01:15+00:00,2,52ea66758edf951e2dfd7f103d6868b8d8a0b73c,"Javier Calvarro Nelson, GitHub",Human,4301,2025-08-04T13:50:09+00:00,build
dotnet/aspnetcore,src/Components/Components/test/IPersistentComponentStateSerializerTests.cs,"Copilot, GitHub",AI,79,2025-07-07T16:01:15+00:00,2,8883b98afedee35e8360db3f24ce8cd2e17217ad,"Copilot, GitHub",AI,346,2025-07-07T16:01:15+00:00,feat
dotnet/aspnetcore,src/Validation/test/Microsoft.Extensions.Validation.NativeAotTests/Microsoft.Extensions.Validation.NativeAotTests.proj,"Copilot, GitHub",AI,9,2025-07-11T20:53:26+00:00,1,f9a5ddfe580997e6bcd66680910b2f87997e454f,"Copilot, GitHub",AI,421,2025-07-11T20:53:26+00:00,build
dotnet/aspnetcore,src/Validation/build.cmd,"Copilot, GitHub",AI,4,2025-06-13T01:18:04+00:00,1,1ce2228b384d184718362abc70ac23cb4af8e247,"Copilot, GitHub",AI,1252,2025-06-13T01:18:04+00:00,refactor
dotnet/aspnetcore,src/Components/WebAssembly/WebAssembly/src/Rendering/WebAssemblyComponentState.cs,"Copilot, GitHub",AI,38,2025-06-18T14:16:59+00:00,1,ef0da55f8881c41d9828c857a592551d58cbf785,"Copilot, GitHub",AI,381,2025-06-18T14:16:59+00:00,fix
dotnet/aspnetcore,src/Components/test/testassets/Components.TestServer/RazorComponents/Pages/PersistMultipleRootServerState.razor,"Copilot, GitHub",AI,46,2025-06-18T14:16:59+00:00,1,ef0da55f8881c41d9828c857a592551d58cbf785,"Copilot, GitHub",AI,381,2025-06-18T14:16:59+00:00,fix
dotnet/aspnetcore,src/Validation/test/Microsoft.Extensions.Validation.NativeAotTests/BasicMinimalApiWithValidation.cs,"Copilot, GitHub",AI,253,2025-07-11T20:53:26+00:00,1,f9a5ddfe580997e6bcd66680910b2f87997e454f,"Copilot, GitHub",AI,421,2025-07-11T20:53:26+00:00,build
dotnet/aspnetcore,src/OpenApi/test/Microsoft.AspNetCore.OpenApi.SourceGenerators.Tests/XmlCommentDocumentationIdTests.cs,"Copilot, GitHub",AI,90,2025-07-14T21:40:25+00:00,1,84cd99ae978618f52b963542d111e20e72b7aa0d,"Copilot, GitHub",AI,927,2025-07-14T21:40:25+00:00,refactor
dotnet/aspnetcore,src/Components/test/testassets/Components.TestServer/RazorComponents/Pages/PageThatSetsNotFound.razor,"Ilona Tomkowicz, GitHub",Human,23,2025-04-23T12:09:41+00:00,2,66a457dc386213ac3aede21818ae7ef289e7217a,"Ilona Tomkowicz, GitHub",Human,319,2025-05-30T11:46:47+00:00,refactor
dotnet/aspnetcore,src/Components/test/testassets/Components.TestServer/RazorComponents/Pages/PageThatSetsNotFound.razor,"Ilona Tomkowicz, GitHub",Human,23,2025-04-23T12:09:41+00:00,2,bb7c3930365d7471f6a73b64888ddad92a394dd3,"Ilona Tomkowicz, GitHub",Human,640,2025-04-23T12:09:41+00:00,feat
dotnet/aspnetcore,src/Features/JsonPatch.SystemTextJson/src/Internal/ConversionResult.cs,"Artak, GitHub",Human,16,2025-04-21T22:53:42+00:00,1,b9e9970af881c5fc0ff27b6469deffc6445bed37,"Artak, GitHub",Human,7849,2025-04-21T22:53:42+00:00,feat
dotnet/aspnetcore,src/Http/Http.Extensions/test/ValidationsGenerator/snapshots/ValidationsGeneratorTests.DoesNotEmitForExemptTypes#ValidatableInfoResolver.g.verified.cs,"Safia Abdalla, GitHub",Human,135,2025-03-13T03:38:50+00:00,7,1ce2228b384d184718362abc70ac23cb4af8e247,"Copilot, GitHub",AI,1252,2025-06-13T01:18:04+00:00,refactor
dotnet/aspnetcore,src/Http/Http.Extensions/test/ValidationsGenerator/snapshots/ValidationsGeneratorTests.DoesNotEmitForExemptTypes#ValidatableInfoResolver.g.verified.cs,"Safia Abdalla, GitHub",Human,135,2025-03-13T03:38:50+00:00,7,c5d6996bd22e916b04aa792185b2fd2214ae22fe,"Tim Deschryver, GitHub",Human,1447,2025-05-21T22:31:34+00:00,fix
dotnet/aspnetcore,src/Http/Http.Extensions/test/ValidationsGenerator/snapshots/ValidationsGeneratorTests.DoesNotEmitForExemptTypes#ValidatableInfoResolver.g.verified.cs,"Safia Abdalla, GitHub",Human,135,2025-03-13T03:38:50+00:00,7,b92588d423b16afae418d81d8bc10550b45c7a92,"Safia Abdalla, GitHub",Human,40,2025-05-14T17:26:43+00:00,fix
dotnet/aspnetcore,src/Http/Http.Extensions/test/ValidationsGenerator/snapshots/ValidationsGeneratorTests.DoesNotEmitForExemptTypes#ValidatableInfoResolver.g.verified.cs,"Safia Abdalla, GitHub",Human,135,2025-03-13T03:38:50+00:00,7,6567ae56ec038ec9b71d3cd6098671da39bf1504,"Safia Abdalla, GitHub",Human,53,2025-05-13T00:03:34+00:00,docs
dotnet/aspnetcore,src/Http/Http.Extensions/test/ValidationsGenerator/snapshots/ValidationsGeneratorTests.DoesNotEmitForExemptTypes#ValidatableInfoResolver.g.verified.cs,"Safia Abdalla, GitHub",Human,135,2025-03-13T03:38:50+00:00,7,c22a8530ee463bf3534ce5fc54f991e8ab1e9ee0,"Safia Abdalla, GitHub",Human,1023,2025-04-17T17:36:31+00:00,fix
dotnet/aspnetcore,src/Http/Http.Extensions/test/ValidationsGenerator/snapshots/ValidationsGeneratorTests.DoesNotEmitForExemptTypes#ValidatableInfoResolver.g.verified.cs,"Safia Abdalla, GitHub",Human,135,2025-03-13T03:38:50+00:00,7,d0cd3129c1c4ee77d24c72ac23e8a9e6672583a2,"Safia Abdalla, GitHub",Human,277,2025-03-19T03:25:05+00:00,refactor
dotnet/aspnetcore,src/Http/Http.Extensions/test/ValidationsGenerator/snapshots/ValidationsGeneratorTests.DoesNotEmitForExemptTypes#ValidatableInfoResolver.g.verified.cs,"Safia Abdalla, GitHub",Human,135,2025-03-13T03:38:50+00:00,7,f470910b2fbf562eaaffc13491af551d6a6114af,"Safia Abdalla, GitHub",Human,6854,2025-03-13T03:38:50+00:00,feat
dotnet/aspnetcore,src/Servers/HttpSys/src/RequestProcessing/TlsListener.cs,"Korolev Dmitry, GitHub",Human,143,2025-04-14T20:50:45+00:00,2,047246c5a90f1ae0f85a7ce74becf1516478a242,"Korolev Dmitry, GitHub",Human,597,2025-06-07T10:29:58+00:00,feat
dotnet/aspnetcore,src/Servers/HttpSys/src/RequestProcessing/TlsListener.cs,"Korolev Dmitry, GitHub",Human,143,2025-04-14T20:50:45+00:00,2,3fc864b1eb5fe1b051874c6a9f6adbcd36ef16e6,"Korolev Dmitry, GitHub",Human,855,2025-04-14T20:50:45+00:00,feat
dotnet/aspnetcore,src/Identity/Core/src/AuthenticatorSelectionCriteria.cs,"Mackinnon Buck, GitHub",Human,46,2025-06-25T17:35:21+00:00,2,2e9bff656ef157d898386966f68ea895b55a8a1f,"Mackinnon Buck, GitHub",Human,4048,2025-07-21T13:13:02+00:00,docs
dotnet/aspnetcore,src/Identity/Core/src/AuthenticatorSelectionCriteria.cs,"Mackinnon Buck, GitHub",Human,46,2025-06-25T17:35:21+00:00,2,82de6f4fd6f93e2d00bd6c02a3ec8a35b8a7faba,"Mackinnon Buck, GitHub",Human,7371,2025-06-25T17:35:21+00:00,feat
dotnet/aspnetcore,.github/workflows/browsertesting-open-issue.yml,"Korolev Dmitry, GitHub",Human,26,2025-07-23T08:38:08+00:00,4,bdc9408f3fe823a5965901201864844c2494abe9,"dependabot[bot], GitHub",Human,20,2025-08-15T12:36:06+00:00,build
dotnet/aspnetcore,.github/workflows/browsertesting-open-issue.yml,"Korolev Dmitry, GitHub",Human,26,2025-07-23T08:38:08+00:00,4,dc3c6248387d6c68d08b19c9bd4198da05478a07,"Korolev Dmitry, GitHub",Human,3,2025-07-23T09:45:38+00:00,ci
dotnet/aspnetcore,.github/workflows/browsertesting-open-issue.yml,"Korolev Dmitry, GitHub",Human,26,2025-07-23T08:38:08+00:00,4,af89ea44cd1ee3f5c8baebb413878e17421ea2bc,"Korolev Dmitry, GitHub",Human,47,2025-07-23T08:38:08+00:00,ci
dotnet/aspnetcore,src/Identity/Core/src/Passkeys/TokenBinding.cs,"Mackinnon Buck, GitHub",Human,30,2025-06-25T17:35:21+00:00,1,82de6f4fd6f93e2d00bd6c02a3ec8a35b8a7faba,"Mackinnon Buck, GitHub",Human,7371,2025-06-25T17:35:21+00:00,feat
dotnet/aspnetcore,src/Components/Components/src/ComponentsActivitySource.cs,"Pavel Savara, GitHub",Human,177,2025-05-19T10:05:56+00:00,5,09c0404a08eee802d112720e7257450ba8acbfc0,"Pavel Savara, GitHub",Human,16,2025-07-21T12:15:13+00:00,chore
dotnet/aspnetcore,src/Components/Components/src/ComponentsActivitySource.cs,"Pavel Savara, GitHub",Human,177,2025-05-19T10:05:56+00:00,5,bc106c911ad3fa89fa3749653b9c2c19aedd1bf7,"Pavel Savara, GitHub",Human,69,2025-07-17T14:53:47+00:00,chore
dotnet/aspnetcore,src/Components/Components/src/ComponentsActivitySource.cs,"Pavel Savara, GitHub",Human,177,2025-05-19T10:05:56+00:00,5,45635b6a9dbd4abd8decb6ac00b7b2058f8c9374,"Pavel Savara, GitHub",Human,18,2025-06-24T09:50:48+00:00,perf
dotnet/aspnetcore,src/Components/Components/src/ComponentsActivitySource.cs,"Pavel Savara, GitHub",Human,177,2025-05-19T10:05:56+00:00,5,c40323af9d62dfbc3c75dd41c8772edb2be28a4d,"Pavel Savara, GitHub",Human,696,2025-06-12T07:37:36+00:00,feat
dotnet/aspnetcore,src/Components/Components/src/ComponentsActivitySource.cs,"Pavel Savara, GitHub",Human,177,2025-05-19T10:05:56+00:00,5,caf0f3f2dae893395a8a80989315e08b38ea11a6,"Pavel Savara, GitHub",Human,1715,2025-05-19T10:05:56+00:00,feat
dotnet/aspnetcore,src/Components/test/E2ETest/ServerExecutionTests/ServerResumeTests.cs,"Javier Calvarro Nelson, GitHub",Human,73,2025-06-11T17:53:44+00:00,5,52ea66758edf951e2dfd7f103d6868b8d8a0b73c,"Javier Calvarro Nelson, GitHub",Human,4301,2025-08-04T13:50:09+00:00,build
dotnet/aspnetcore,src/Components/test/E2ETest/ServerExecutionTests/ServerResumeTests.cs,"Javier Calvarro Nelson, GitHub",Human,73,2025-06-11T17:53:44+00:00,5,e4d20daaa5c2dc81abcd26081bcbf7da7fcd3f5e,"Copilot, GitHub",AI,166,2025-07-03T13:10:36+00:00,refactor
dotnet/aspnetcore,src/Components/test/E2ETest/ServerExecutionTests/ServerResumeTests.cs,"Javier Calvarro Nelson, GitHub",Human,73,2025-06-11T17:53:44+00:00,5,336519c01e7fd9d492e63e11c1f9a84e60d2c487,"Javier Calvarro Nelson, GitHub",Human,360,2025-06-12T12:32:07+00:00,feat
dotnet/aspnetcore,src/Components/test/E2ETest/ServerExecutionTests/ServerResumeTests.cs,"Javier Calvarro Nelson, GitHub",Human,73,2025-06-11T17:53:44+00:00,5,16438b6e3e694a76186a49a8e700548423e549ea,"Javier Calvarro Nelson, GitHub",Human,1662,2025-06-12T00:21:24+00:00,feat
dotnet/aspnetcore,src/Components/test/E2ETest/ServerExecutionTests/ServerResumeTests.cs,"Javier Calvarro Nelson, GitHub",Human,73,2025-06-11T17:53:44+00:00,5,2ee09f5447875667e57a3ea32c7dfef3d3d42e74,"Javier Calvarro Nelson, GitHub",Human,2238,2025-06-11T17:53:44+00:00,feat
dotnet/aspnetcore,src/Identity/Core/src/PasskeyAssertionResult.cs,"Mackinnon Buck, GitHub",Human,80,2025-06-25T17:35:21+00:00,1,82de6f4fd6f93e2d00bd6c02a3ec8a35b8a7faba,"Mackinnon Buck, GitHub",Human,7371,2025-06-25T17:35:21+00:00,feat
crewAIInc/crewAI,tests/cassettes/test_no_inject_date.yaml,"devin-ai-integration[bot], GitHub",AI,226,2025-05-21T19:58:57+00:00,3,d1343b96ed6ebf94fedf6384731bae6a03c1c9e0,"Lorenze Jay, GitHub",Human,131251,2025-10-20T21:10:19+00:00,ci
crewAIInc/crewAI,tests/cassettes/test_no_inject_date.yaml,"devin-ai-integration[bot], GitHub",AI,226,2025-05-21T19:58:57+00:00,3,6f2e39c0ddf74a5fed633b815a63827f4527f4e1,"Lorenze Jay, GitHub",Human,6611,2025-10-08T18:53:13+00:00,feat
crewAIInc/crewAI,tests/cassettes/test_no_inject_date.yaml,"devin-ai-integration[bot], GitHub",AI,226,2025-05-21T19:58:57+00:00,3,c1672613bc0abd53a269bb6bad27ff989da2329b,"devin-ai-integration[bot], GitHub",AI,1277,2025-05-21T19:58:57+00:00,docs
crewAIInc/crewAI,tests/test_flow_persistence.py,"devin-ai-integration[bot], GitHub",AI,195,2025-01-16T13:23:46+00:00,7,d1343b96ed6ebf94fedf6384731bae6a03c1c9e0,"Lorenze Jay, GitHub",Human,131251,2025-10-20T21:10:19+00:00,ci
crewAIInc/crewAI,tests/test_flow_persistence.py,"devin-ai-integration[bot], GitHub",AI,195,2025-01-16T13:23:46+00:00,7,9f1d7d1aa91bba036a9d69677243f3362541945e,"Lucas Gomide, GitHub",Human,46,2025-08-06T13:04:59+00:00,fix
crewAIInc/crewAI,tests/test_flow_persistence.py,"devin-ai-integration[bot], GitHub",AI,195,2025-01-16T13:23:46+00:00,7,00c2f5043e80be88dc3337d5e57a73358f5ca11a,"Lorenze Jay, GitHub",Human,14469,2025-02-19T21:52:47+00:00,refactor
crewAIInc/crewAI,tests/test_flow_persistence.py,"devin-ai-integration[bot], GitHub",AI,195,2025-01-16T13:23:46+00:00,7,bcd90e26b01d1838c686c106d4fb680561f82154,João Moura,Human,62,2025-02-19T20:54:15+00:00,refactor
crewAIInc/crewAI,tests/test_flow_persistence.py,"devin-ai-integration[bot], GitHub",AI,195,2025-01-16T13:23:46+00:00,7,ab2274caf079014a3e6771fcdb37a0b14de29868,"João Moura, GitHub",Human,557,2025-01-20T16:30:09+00:00,fix
crewAIInc/crewAI,tests/test_flow_persistence.py,"devin-ai-integration[bot], GitHub",AI,195,2025-01-16T13:23:46+00:00,7,cc018bf1287d8325b1566951d52de49c8ec73882,João Moura,Human,268,2025-01-19T08:34:07+00:00,build
crewAIInc/crewAI,tests/test_flow_persistence.py,"devin-ai-integration[bot], GitHub",AI,195,2025-01-16T13:23:46+00:00,7,294f2cc3a98c7d3f8b401ef2941baf0e2f5524e9,"devin-ai-integration[bot], GitHub",AI,1205,2025-01-16T13:23:46+00:00,feat
crewAIInc/crewAI,tests/telemetry/__init__.py,"devin-ai-integration[bot], GitHub",AI,0,2025-04-09T17:20:34+00:00,2,d1343b96ed6ebf94fedf6384731bae6a03c1c9e0,"Lorenze Jay, GitHub",Human,131251,2025-10-20T21:10:19+00:00,ci
crewAIInc/crewAI,tests/telemetry/__init__.py,"devin-ai-integration[bot], GitHub",AI,0,2025-04-09T17:20:34+00:00,2,da42ec7eb992ed8cde9b83feaaf946143aa5749a,"devin-ai-integration[bot], GitHub",AI,56,2025-04-09T17:20:34+00:00,docs
crewAIInc/crewAI,src/crewai/utilities/reasoning_handler.py,"devin-ai-integration[bot], GitHub",AI,311,2025-05-20T14:40:40+00:00,8,d1343b96ed6ebf94fedf6384731bae6a03c1c9e0,"Lorenze Jay, GitHub",Human,131251,2025-10-20T21:10:19+00:00,ci
crewAIInc/crewAI,src/crewai/utilities/reasoning_handler.py,"devin-ai-integration[bot], GitHub",AI,311,2025-05-20T14:40:40+00:00,8,3e97393f580f491fccb7bb32c6db5c4111ddbf39,"Greyson LaLonde, GitHub",Human,3174,2025-09-23T15:33:46+00:00,refactor
crewAIInc/crewAI,src/crewai/utilities/reasoning_handler.py,"devin-ai-integration[bot], GitHub",AI,311,2025-05-20T14:40:40+00:00,8,9c1096dbdca1ba8663a83c08775fc72f4fe8a521,"Jonathan Hill, GitHub",Human,2,2025-09-21T01:57:18+00:00,fix
crewAIInc/crewAI,src/crewai/utilities/reasoning_handler.py,"devin-ai-integration[bot], GitHub",AI,311,2025-05-20T14:40:40+00:00,8,878c1a649af98a0155bdba5f4c2e903c8b6a1d58,"Greyson LaLonde, GitHub",Human,1851,2025-09-02T14:06:42+00:00,refactor
